Hour,demand
16,0.714608892
17,0.739406595
18,0.731967284
19,0.70991038
20,0.688984599
21,0.688332028
22,0.651352997
23,0.601714087
24,0.563386409
1,0.544418342
2,0.538980249
3,0.529061168
4,0.526189855
5,0.536152441
6,0.566214217
7,0.612981815
8,0.648699208
9,0.661707126
10,0.66953798
11,0.68211085
12,0.690115723
13,0.689854694
14,0.68467763
15,0.685547725
16,0.709562342
17,0.736448273
18,0.737622901
19,0.730096581
20,0.722352736
21,0.711128513
22,0.666318629
23,0.606499608
24,0.573261986
1,0.543156704
2,0.527407987
3,0.518881058
4,0.520447229
5,0.534020708
6,0.561646219
7,0.60210563
8,0.645262334
9,0.670016532
10,0.678978509
11,0.688332028
12,0.700469851
13,0.70991038
14,0.708953276
15,0.719089881
16,0.738101453
17,0.768380754
18,0.780910119
19,0.782954842
20,0.753980684
21,0.730923171
22,0.693726616
23,0.636387366
24,0.584747237
1,0.554467937
2,0.532628557
3,0.517227878
4,0.512311842
5,0.514008527
6,0.519533629
7,0.545679979
8,0.596798051
9,0.650352388
10,0.688114504
11,0.725311059
12,0.749586705
13,0.740624728
14,0.744931698
15,0.766249021
16,0.782302271
17,0.807230488
18,0.815844427
19,0.795658227
20,0.779561472
21,0.759114243
22,0.727964848
23,0.668885409
24,0.617027756
1,0.577351431
2,0.551901157
3,0.536195945
4,0.532280519
5,0.527190464
6,0.527016445
7,0.550857043
8,0.604541895
9,0.667623771
10,0.718524319
11,0.760767424
12,0.784912555
13,0.795223179
14,0.805881841
15,0.8238493
16,0.855433742
17,0.887192204
18,0.894283477
19,0.885452014
20,0.869790307
21,0.838379883
22,0.796354303
23,0.724353955
24,0.668232837
1,0.62485861
2,0.596798051
3,0.580396763
4,0.582484991
5,0.591577482
6,0.625641695
7,0.68459062
8,0.741581832
9,0.795397198
10,0.825807013
11,0.870007831
12,0.902331854
13,0.914121639
14,0.909292613
15,0.916557905
16,0.912163926
17,0.928391195
18,0.922300531
19,0.898459932
20,0.888453841
21,0.882928739
22,0.839598016
23,0.764508831
24,0.707909162
1,0.666362133
2,0.641520926
3,0.625859219
4,0.620986688
5,0.634168624
6,0.664882972
7,0.709388323
8,0.754198208
9,0.786826764
10,0.80770904
11,0.828852345
12,0.853998086
13,0.868485165
14,0.874184286
15,0.886104585
16,0.889802488
17,0.890759593
18,0.877664665
19,0.865787871
20,0.859784216
21,0.839423997
22,0.797093883
23,0.733228922
24,0.679674585
1,0.641129383
2,0.617636822
3,0.599147307
4,0.59101192
5,0.599886888
6,0.633385539
7,0.703819716
8,0.777386235
9,0.820325415
10,0.844383538
11,0.875706952
12,0.901157226
13,0.905246672
14,0.89880797
15,0.894413991
16,0.906986862
17,0.920429827
18,0.915296267
19,0.898459932
20,0.866875489
21,0.843817976
22,0.804489689
23,0.735143131
24,0.666101105
1,0.624902114
2,0.607021665
3,0.581484382
4,0.570782215
5,0.573827547
6,0.596667537
7,0.63751849
8,0.69137736
9,0.710301923
10,0.717262682
11,0.73531715
12,0.752849561
13,0.76476986
14,0.769250848
15,0.775080484
16,0.79348299
17,0.822457148
18,0.82550248
19,0.812233533
20,0.771208562
21,0.744975202
22,0.699991299
23,0.643174106
24,0.602758201
1,0.56577917
2,0.555773079
3,0.543591752
4,0.541329505
5,0.5522927
6,0.580222744
7,0.623161925
8,0.6660576
9,0.697642043
10,0.715304968
11,0.725833116
12,0.74541025
13,0.7504568
14,0.763638737
15,0.776429131
16,0.789828591
17,0.800226225
18,0.787870878
19,0.756460454
20,0.736013225
21,0.72000348
22,0.688245019
23,0.640868355
24,0.597668146
1,0.558731402
2,0.540372401
3,0.527625511
4,0.523057513
5,0.520795267
6,0.525885322
7,0.549638911
8,0.593796224
9,0.620725659
10,0.645305838
11,0.666405638
12,0.682719916
13,0.690985817
14,0.695336292
15,0.709040285
16,0.732967894
17,0.769598886
18,0.777864787
19,0.769642391
20,0.7385365
21,0.716349082
22,0.691159836
23,0.637997042
24,0.594448795
1,0.555773079
2,0.534803794
3,0.526537893
4,0.525885322
5,0.51944662
6,0.520621248
7,0.534368746
8,0.570695206
9,0.603845819
10,0.644392239
11,0.68376403
12,0.722352736
13,0.733011398
14,0.741668842
15,0.757026016
16,0.760071348
17,0.77908292
18,0.790263639
19,0.782998347
20,0.771861133
21,0.748586096
22,0.705951449
23,0.653571739
24,0.594883842
1,0.565735665
2,0.538632211
3,0.522926999
4,0.525493779
5,0.541634038
6,0.575741756
7,0.618463413
8,0.658966327
9,0.681545288
10,0.684851649
11,0.683459497
12,0.697468024
13,0.712999217
14,0.723657879
15,0.716479596
16,0.712651179
17,0.733141912
18,0.73357696
19,0.710954494
